year,country,avg_yly_tmp_f,avg_yly_tmp_c,avg_yly_tmp_uncertainty
1961,Samoa,79.47155,26.37308333,0.391
1961,San Marino,58.51415,14.73008333,0.3965
1961,Sao Tome And Principe,78.3323,25.74016667,0.29225
1961,Saudi Arabia,77.96015,25.53341667,0.500083333
1961,Senegal,82.4516,28.02866667,0.345
1961,Serbia,51.4475,10.80416667,0.296083333
1961,Seychelles,80.5364,26.96466667,0.623583333
1961,Sierra Leone,78.99455,26.10808333,0.2555
1961,Singapore,80.1086,26.727,0.31375
1961,Sint Maarten,80.4845,26.93583333,0.360833333
1961,Slovakia,47.26325,8.479583333,0.325583333
1961,Slovenia,50.92805,10.51558333,0.2765
1961,Solomon Islands,80.01065,26.67258333,0.353083333
1961,Somalia,80.68355,27.04641667,0.728333333
1961,South Africa,63.5813,17.54516667,0.237666667
1961,South America,71.92895,22.18275,0.203166667
1961,South Georgia And The South Sandwich Isla,34.1279,1.182166667,1.159833333
1961,South Korea,55.1822,12.879,0.225916667
1961,Spain,58.34495,14.63608333,0.2205
1961,Sri Lanka,80.6267,27.01483333,0.2925
1961,Sudan,79.78235,26.54575,0.325916667
1961,Suriname,79.56215,26.42341667,0.315166667
1961,Svalbard And Jan Mayen,19.019,-7.211666667,0.865
1961,Swaziland,66.4874,19.15966667,0.361666667
1961,Sweden,38.78645,3.77025,0.292666667
1961,Switzerland,46.6844,8.158,0.26675
1961,Syria,64.649,18.13833333,0.290166667
1961,Taiwan,72.4451,22.4695,0.234833333
1961,Tajikistan,40.24685,4.581583333,0.439583333
1961,Tanzania,72.5384,22.52133333,0.2995
1961,Thailand,79.3262,26.29233333,0.23725
1961,Timor Leste,78.5819,25.87883333,0.601166667
1961,Togo,80.21015,26.78341667,0.257083333
1961,Tonga,74.3315,23.5175,0.461333333
1961,Trinidad And Tobago,79.85765,26.58758333,0.369
1961,Tunisia,68.68925,20.38291667,0.45625
1961,Turkey,53.7509,12.08383333,0.202916667
1961,Turkmenistan,60.51455,15.84141667,0.392333333
1961,Turks And Caicas Islands,80.4872,26.93733333,0.347083333
1961,Uganda,73.4885,23.04916667,0.351166667
1961,Ukraine,47.51105,8.61725,0.252
1961,United Arab Emirates,81.96815,27.76008333,0.6715
1961,United Kingdom,48.203,9.001666667,0.261833333
1961,United Kingdom (Europe),48.557,9.198333333,0.25025
1961,United States,47.5556,8.642,0.18725
1961,Uruguay,64.02485,17.79158333,0.313666667
1961,Uzbekistan,56.22785,13.45991667,0.371
1961,Venezuela,77.69705,25.38725,0.321916667
1961,Vietnam,75.3668,24.09266667,0.249
1961,Virgin Islands,80.0147,26.67483333,0.264916667
1961,Western Sahara,73.5512,23.084,0.423
1961,Yemen,79.3961,26.33116667,0.813666667
1961,Zambia,70.7741,21.54116667,0.221083333
1961,Zimbabwe,70.5353,21.4085,0.231083333
1962,Afghanistan,56.7836,13.76866667,0.406166667
1962,Africa,75.5501,24.1945,0.24175
1962,Albania,55.52375,13.06875,0.366916667
1962,Algeria,73.72835,23.18241667,0.461416667
1962,American Samoa,79.9298,26.62766667,0.462583333
1962,Andorra,51.9428,11.07933333,0.334083333
1962,Angola,71.3276,21.84866667,0.3215
1962,Anguilla,80.32445,26.84691667,0.348833333
1962,Antigua And Barbuda,80.12615,26.73675,0.37275
1962,Argentina,58.73435,14.85241667,0.248166667
1962,Armenia,49.96775,9.982083333,0.430833333
1962,Aruba,82.9148,28.286,0.331333333
1962,Asia,46.32545,7.958583333,0.234583333
1962,Australia,71.24525,21.80291667,0.266
1962,Austria,41.7938,5.441,0.322916667
1962,Azerbaijan,54.4994,12.49966667,0.440416667
1962,Bahamas,77.16125,25.08958333,0.475
1962,Bahrain,79.6859,26.49216667,0.751
1962,Baker Island,77.84435,25.46908333,0.297916667
1962,Bangladesh,77.05925,25.03291667,0.329916667
1962,Barbados,80.3282,26.849,0.361166667
1962,Belarus,42.4667,5.814833333,0.334666667
1962,Belgium,47.3747,8.5415,0.269416667
1962,Belize,77.06975,25.03875,0.569333333
1962,Benin,80.6513,27.0285,0.297666667
1962,Bhutan,53.3012,11.834,0.433416667
1962,Bolivia,69.4352,20.79733333,0.489083333
1962,"Bonaire, Saint Eustatius And Saba",81.4385,27.46583333,0.3485
1962,Bosnia And Herzegovina,50.24405,10.13558333,0.356
1962,Botswana,72.00035,22.22241667,0.351833333
1962,Brazil,76.7162,24.84233333,0.26675
1962,British Virgin Islands,79.8497,26.58316667,0.341166667
1962,Bulgaria,51.8939,11.05216667,0.365916667
1962,Burkina Faso,82.35455,27.97475,0.3265
1962,Burma,75.1157,23.95316667,0.361416667
1962,Burundi,67.6637,19.81316667,0.441833333
1962,Cambodia,80.0588,26.69933333,0.288083333
1962,Cameroon,75.8537,24.36316667,0.269333333
1962,Canada,23.2271,-4.873833333,0.29425
1962,Cape Verde,76.0529,24.47383333,0.48175
1962,Cayman Islands,80.2664,26.81466667,0.38325
1962,Central African Republic,77.2325,25.12916667,0.350083333
1962,Chad,80.7872,27.104,0.71925
1962,Chile,49.70135,9.834083333,0.359166667
1962,China,44.0666,6.703666667,0.277416667
1962,Christmas Island,78.57275,25.87375,0.347
1962,Colombia,77.0015,25.00083333,0.273916667
1962,Comoros,78.5039,25.8355,0.29975
1962,Congo,76.22465,24.56925,0.248916667
1962,Congo (Democratic Republic Of The),74.7143,23.73016667,0.22125
1962,Costa Rica,78.1472,25.63733333,0.414833333
1962,Croatia,51.50855,10.83808333,0.314
1962,Cuba,77.7824,25.43466667,0.3815
1962,Cura?ao,81.87425,27.70791667,0.338583333
1962,Cyprus,67.8068,19.89266667,0.306333333
1962,Czech Republic,44.5352,6.964,0.296083333
1962,C?te D'Ivoire,78.81695,26.00941667,0.311416667
1962,Denmark,1.52705,-16.92941667,0.75175
1962,Denmark (Europe),45.1328,7.296,0.299916667
1962,Djibouti,83.693,28.71833333,0.68225
1962,Dominica,79.65215,26.47341667,0.358333333
1962,Dominican Republic,78.3326,25.74033333,0.356583333
1962,Ecuador,71.39945,21.88858333,0.284083333
1962,Egypt,74.2943,23.49683333,0.339833333
1962,El Salvador,76.63925,24.79958333,0.43125
1962,Equatorial Guinea,77.02865,25.01591667,0.227333333
1962,Eritrea,80.3093,26.8385,0.5845
1962,Estonia,40.45025,4.694583333,0.344416667
1962,Ethiopia,73.14725,22.85958333,0.583916667
1962,Europe,45.7784,7.654666667,0.251833333
1962,Falkland Islands (Islas Malvinas),44.1323,6.740166667,1.033083333
1962,Faroe Islands,43.6301,6.461166667,0.577666667
1962,Federated States Of Micronesia,80.3081,26.83783333,0.339333333
1962,Fiji,77.10575,25.05875,0.299833333
1962,Finland,33.8027,1.0015,0.298333333
1962,France,54.3458,12.41433333,0.318583333
1962,France (Europe),49.7972,9.887333333,0.291583333
1962,French Guiana,78.92285,26.06825,0.273916667
1962,French Polynesia,78.88025,26.04458333,0.3355
1962,French Southern And Antarctic Lands,40.3841,4.657833333,1.069
1962,Gabon,75.8441,24.35783333,0.248
1962,Gambia,81.9626,27.757,0.409
1962,Gaza Strip,68.70185,20.38991667,0.322083333
1962,Georgia,49.3955,9.664166667,0.394916667
1962,Germany,45.18485,7.324916667,0.251166667
1962,Ghana,79.99445,26.66358333,0.294166667
1962,Greece,59.81795,15.45441667,0.37375
1962,Greenland,0.6299,-17.42783333,0.770166667
1962,Grenada,80.88215,27.15675,0.402333333
1962,Guadeloupe,79.98215,26.65675,0.37525
1962,Guam,80.6582,27.03233333,0.519416667
1962,Guatemala,73.65605,23.14225,0.40125
1962,Guernsey,50.6489,10.3605,0.38575
1962,Guinea,77.804,25.44666667,0.296083333
1962,Guinea Bissau,80.31215,26.84008333,0.397083333
1962,Guyana,79.29635,26.27575,0.376916667
1962,Haiti,79.6484,26.47133333,0.35375
1962,Heard Island And Mcdonald Islands,35.7191,2.066166667,1.03275
1962,Honduras,76.4744,24.708,0.385166667
1962,Hong Kong,73.0025,22.77916667,0.38225
1962,Hungary,48.78905,9.32725,0.335083333
1962,Iceland,34.7309,1.517166667,0.4675
1962,India,74.99255,23.88475,0.287333333
1962,Indonesia,78.42095,25.78941667,0.269333333
1962,Iran,64.0364,17.798,0.391833333
1962,Iraq,73.67405,23.15225,0.372333333
1962,Ireland,48.31595,9.064416667,0.30675
1962,Isle Of Man,47.792,8.773333333,0.345583333
1962,Israel,69.42395,20.79108333,0.335666667
1962,Italy,54.7844,12.658,0.289333333
1962,Jamaica,79.01135,26.11741667,0.605833333
1962,Japan,54.4391,12.46616667,0.257416667
1962,Jersey,50.6489,10.3605,0.38575
1962,Jordan,69.2645,20.7025,0.407333333
1962,Kazakhstan,43.75325,6.529583333,0.326083333
1962,Kenya,75.20375,24.00208333,0.3165
1962,Kingman Reef,80.7446,27.08033333,0.714333333
1962,Kiribati,79.98455,26.65808333,0.7225
1962,Kuwait,79.07735,26.15408333,0.472
1962,Kyrgyzstan,38.47355,3.596416667,0.506416667
1962,Laos,74.4953,23.6085,0.33525
1962,Latvia,41.19755,5.10975,0.333833333
1962,Lebanon,65.95295,18.86275,0.338333333
1962,Lesotho,57.69395,14.27441667,0.35775
1962,Liberia,77.7902,25.439,0.306416667
1962,Libya,72.73145,22.62858333,0.691416667
1962,Liechtenstein,39.09425,3.94125,0.459333333
1962,Lithuania,41.9471,5.526166667,0.359666667
1962,Luxembourg,46.8197,8.233166667,0.274
1962,Macau,72.58955,22.54975,0.463083333
1962,Macedonia,51.47,10.81666667,0.403666667
1962,Madagascar,73.08545,22.82525,0.295416667
1962,Malawi,70.56065,21.42258333,0.304083333
1962,Malaysia,78.70925,25.94958333,0.23275
1962,Mali,83.12765,28.40425,0.44725
1962,Malta,65.6633,18.70183333,0.405
1962,Martinique,79.65215,26.47341667,0.358333333
1962,Mauritania,82.05155,27.80641667,0.352583333
1962,Mauritius,73.94075,23.30041667,0.365
1962,Mayotte,79.5722,26.429,0.31675
1962,Mexico,69.788,20.99333333,0.256833333
1962,Moldova,49.03865,9.465916667,0.34175
1962,Monaco,47.93375,8.852083333,0.367416667
1962,Mongolia,31.5272,-0.262666667,0.400083333
1962,Montenegro,50.89475,10.49708333,0.407416667
1962,Montserrat,80.06255,26.70141667,0.389333333
1962,Morocco,64.4135,18.0075,0.4595
1962,Mozambique,74.8067,23.7815,0.311
1962,Namibia,69.3479,20.74883333,0.635083333
1962,Nepal,58.55135,14.75075,0.463083333
1962,Netherlands,47.4152,8.564,0.265666667
1962,Netherlands (Europe),46.6532,8.140666667,0.2665
1962,New Caledonia,73.18835,22.88241667,0.39325
1962,New Zealand,52.0685,11.14916667,0.305916667
1962,Nicaragua,78.69905,25.94391667,0.363166667
1962,Niger,81.5249,27.51383333,0.769916667
1962,Nigeria,80.04005,26.68891667,0.33125
1962,Niue,77.0636,25.03533333,0.373166667
1962,North America,36.45605,2.475583333,0.243333333
1962,North Korea,44.58275,6.990416667,0.32575
1962,Northern Mariana Islands,80.6582,27.03233333,0.519416667
1962,Norway,31.18235,-0.45425,0.373833333
1962,Oceania,70.97195,21.65108333,0.263833333
1962,Oman,80.4665,26.92583333,0.690666667
1962,Pakistan,68.7905,20.43916667,0.29
1962,Palau,81.041,27.245,0.34675
1962,Palestina,74.51885,23.62158333,0.279416667
1962,Palmyra Atoll,80.8061,27.1145,0.713083333
1962,Panama,79.52225,26.40125,0.3555
1962,Papua New Guinea,76.18955,24.54975,0.38375
1962,Paraguay,73.21295,22.89608333,0.384833333
1962,Peru,67.91765,19.95425,0.341833333
1962,Philippines,79.9271,26.62616667,0.277083333
1962,Poland,44.57615,6.98675,0.39725
1962,Portugal,58.8758,14.931,0.317083333
1962,Puerto Rico,78.18275,25.65708333,0.292833333
1962,Qatar,80.8892,27.16066667,0.8005
1962,Reunion,73.5533,23.08516667,0.368083333
1962,Romania,48.2282,9.015666667,0.293416667
1962,Russia,24.05075,-4.41625,0.244
1962,Rwanda,66.22745,19.01525,0.46325
1962,Saint Barth?lemy,80.32445,26.84691667,0.348833333
1962,Saint Kitts And Nevis,79.0634,26.14633333,0.342416667
1962,Saint Lucia,80.6492,27.02733333,0.355583333
1962,Saint Martin,80.32445,26.84691667,0.348833333
1962,Saint Pierre And Miquelon,40.2143,4.5635,0.386666667
1962,Saint Vincent And The Grenadines,80.909,27.17166667,0.3665
1962,Samoa,79.427,26.34833333,0.420583333
1962,San Marino,56.3711,13.5395,0.350583333
1962,Sao Tome And Principe,78.46805,25.81558333,0.303333333
1962,Saudi Arabia,79.21745,26.23191667,0.606333333
1962,Senegal,82.6934,28.163,0.372833333
1962,Serbia,49.9835,9.990833333,0.312416667
1962,Seychelles,80.52185,26.95658333,0.519416667
1962,Sierra Leone,78.87215,26.04008333,0.326
1962,Singapore,79.8095,26.56083333,0.27375
1962,Sint Maarten,80.32445,26.84691667,0.348833333
1962,Slovakia,44.816,7.12,0.37225
1962,Slovenia,48.0701,8.927833333,0.344833333
1962,Solomon Islands,80.0906,26.717,0.283666667
1962,Somalia,80.2922,26.829,0.659
1962,South Africa,63.9296,17.73866667,0.283
1962,South America,71.5223,21.95683333,0.237
1962,South Georgia And The South Sandwich Isla,35.32835,1.849083333,1.339916667
1962,South Korea,53.7509,12.08383333,0.289666667
1962,Spain,56.86265,13.81258333,0.279
1962,Sri Lanka,80.76005,27.08891667,0.26125
1962,Sudan,81.1049,27.2805,0.321666667
1962,Suriname,79.7201,26.51116667,0.309333333
1962,Svalbard And Jan Mayen,16.9709,-8.3495,0.934166667
1962,Swaziland,66.93605,19.40891667,0.347833333
1962,Sweden,35.3315,1.850833333,0.317333333
1962,Switzerland,43.67735,6.487416667,0.268083333
1962,Syria,66.91565,19.39758333,0.293083333
1962,Taiwan,71.6015,22.00083333,0.275583333
1962,Tajikistan,39.52295,4.179416667,0.44775
1962,Tanzania,71.98985,22.21658333,0.350916667
1962,Thailand,79.04495,26.13608333,0.29375
1962,Timor Leste,78.93425,26.07458333,0.479833333
1962,Togo,80.1875,26.77083333,0.292666667
1962,Tonga,73.7615,23.20083333,0.387333333
1962,Trinidad And Tobago,79.73915,26.52175,0.407166667
1962,Tunisia,68.03645,20.02025,0.420666667
1962,Turkey,55.6127,13.11816667,0.249583333
1962,Turkmenistan,59.25545,15.14191667,0.386333333
1962,Turks And Caicas Islands,80.18885,26.77158333,0.575416667
1962,Uganda,73.1708,22.87266667,0.35275
1962,Ukraine,47.02685,8.34825,0.3065
1962,United Arab Emirates,82.25645,27.92025,0.831
1962,United Kingdom,46.3892,7.994,0.2975
1962,United Kingdom (Europe),46.53125,8.072916667,0.283333333
1962,United States,48.1217,8.9565,0.23825
1962,Uruguay,62.62025,17.01125,0.379833333
1962,Uzbekistan,55.02215,12.79008333,0.371083333
1962,Venezuela,77.7656,25.42533333,0.3455
1962,Vietnam,74.6642,23.70233333,0.298666667
1962,Virgin Islands,79.8497,26.58316667,0.341166667
1962,Western Sahara,72.8909,22.71716667,0.3965
1962,Yemen,79.1552,26.19733333,0.650916667
1962,Zambia,70.28,21.26666667,0.279916667
1962,Zimbabwe,70.57865,21.43258333,0.33275
1963,Afghanistan,59.06015,15.03341667,0.40125
1963,Africa,75.68,24.26666667,0.19625
1963,Albania,55.5545,13.08583333,0.348916667
1963,Algeria,73.9721,23.31783333,0.404083333
1963,American Samoa,80.3438,26.85766667,0.379833333
1963,Andorra,51.1451,10.63616667,0.355416667
1963,Angola,71.30795,21.83775,0.34725
1963,Anguilla,80.6888,27.04933333,0.3175
1963,Antigua And Barbuda,80.4041,26.89116667,0.367583333
1963,Argentina,58.7249,14.84716667,0.1955
1963,Armenia,48.6914,9.273,0.349916667
1963,Aruba,82.97105,28.31725,0.318583333
1963,Asia,46.2053,7.891833333,0.18325
1963,Australia,71.0561,21.69783333,0.20175
1963,Austria,42.17165,5.650916667,0.327583333
1963,Azerbaijan,53.2178,11.78766667,0.378166667
1963,Bahamas,77.2724,25.15133333,0.270583333
1963,Bahrain,79.2167,26.2315,0.441916667
1963,Baker Island,77.8925,25.49583333,0.309666667
1963,Bangladesh,77.19005,25.10558333,0.2695
1963,Barbados,80.53055,26.96141667,0.342083333
1963,Belarus,41.3114,5.173,0.303083333
1963,Belgium,46.8674,8.259666667,0.275
1963,Belize,77.18195,25.10108333,0.595666667
1963,Benin,81.31775,27.39875,0.265
1963,Bhutan,53.14685,11.74825,0.310666667
1963,Bolivia,70.71965,21.51091667,0.386083333
1963,"Bonaire, Saint Eustatius And Saba",81.6302,27.57233333,0.266916667
1963,Bosnia And Herzegovina,50.57435,10.31908333,0.424083333
1963,Botswana,70.68785,21.49325,0.356
1963,Brazil,77.30885,25.17158333,0.289333333
1963,British Virgin Islands,80.24435,26.80241667,0.2745
1963,Bulgaria,51.02915,10.57175,0.336833333
1963,Burkina Faso,83.0498,28.361,0.233166667
1963,Burma,74.9441,23.85783333,0.27575
1963,Burundi,67.601,19.77833333,0.451166667
1963,Cambodia,80.0285,26.6825,0.279333333
1963,Cameroon,76.1969,24.55383333,0.262833333
1963,Canada,23.69825,-4.612083333,0.2475
1963,Cape Verde,76.04315,24.46841667,0.60625
1963,Cayman Islands,80.2811,26.82283333,0.299166667
1963,Central African Republic,77.62415,25.34675,0.279083333
1963,Chad,81.58625,27.54791667,0.666833333
1963,Chile,49.3322,9.629,0.308666667
1963,China,44.6945,7.0525,0.210833333
1963,Christmas Island,78.57635,25.87575,0.39475
1963,Colombia,77.09045,25.05025,0.2525
1963,Comoros,77.83895,25.46608333,0.265
1963,Congo,76.4447,24.6915,0.2255
1963,Congo (Democratic Republic Of The),74.7605,23.75583333,0.234166667
1963,Costa Rica,78.4103,25.7835,0.343333333
1963,Croatia,51.89045,11.05025,0.292833333
1963,Cuba,77.89025,25.49458333,0.29525
1963,Cura?ao,81.9653,27.7585,0.258333333
1963,Cyprus,67.2233,19.5685,0.369666667
1963,Czech Republic,44.5028,6.946,0.284083333
1963,C?te D'Ivoire,79.33835,26.29908333,0.276333333
1963,Denmark,0.9884,-17.22866667,0.831083333
1963,Denmark (Europe),44.47715,6.93175,0.278333333
1963,Djibouti,84.37565,29.09758333,0.68525
1963,Dominica,79.88705,26.60391667,0.390416667
1963,Dominican Republic,78.4907,25.82816667,0.314083333
1963,Ecuador,71.63045,22.01691667,0.281083333
1963,Egypt,74.5736,23.652,0.358416667
1963,El Salvador,77.11835,25.06575,0.39225
1963,Equatorial Guinea,77.4929,25.27383333,0.268416667
1963,Eritrea,80.79335,27.10741667,0.565416667
1963,Estonia,39.59465,4.21925,0.312833333
1963,Ethiopia,73.5338,23.07433333,0.441333333
1963,Europe,45.428,7.46,0.21525
1963,Falkland Islands (Islas Malvinas),42.82145,6.011916667,0.813916667
1963,Faroe Islands,44.0594,6.699666667,0.5275
1963,Federated States Of Micronesia,80.2037,26.77983333,0.373166667
1963,Fiji,77.1569,25.08716667,0.265916667
1963,Finland,34.31975,1.28875,0.270916667
1963,France,53.7311,12.07283333,0.27225
1963,France (Europe),49.08155,9.48975,0.244583333
1963,French Guiana,78.85745,26.03191667,0.258833333
1963,French Polynesia,79.10045,26.16691667,0.381583333
1963,French Southern And Antarctic Lands,39.9143,4.396833333,1.730916667
1963,Gabon,76.27325,24.59625,0.23525
1963,Gambia,82.1393,27.85516667,0.398166667
1963,Gaza Strip,68.3198,20.17766667,0.342083333
1963,Georgia,47.55455,8.641416667,0.321
1963,Germany,44.9969,7.2205,0.233083333
1963,Ghana,80.4461,26.9145,0.2295
1963,Greece,59.58155,15.32308333,0.319833333
1963,Greenland,0.09365,-17.72575,0.850583333
1963,Grenada,80.99765,27.22091667,0.340916667
1963,Guadeloupe,80.22995,26.79441667,0.386416667
1963,Guam,80.2166,26.787,0.46425
1963,Guatemala,73.7804,23.21133333,0.373583333
1963,Guernsey,49.6463,9.8035,0.335833333
1963,Guinea,78.3938,25.77433333,0.288166667
1963,Guinea Bissau,80.7413,27.0785,0.394416667
1963,Guyana,79.3058,26.281,0.336583333
1963,Haiti,79.72445,26.51358333,0.386666667
1963,Heard Island And Mcdonald Islands,35.52905,1.960583333,1.646166667
1963,Honduras,76.63085,24.79491667,0.345083333
1963,Hong Kong,73.643,23.135,0.337583333
1963,Hungary,48.86285,9.36825,0.314416667
1963,Iceland,34.83125,1.572916667,0.434916667
1963,India,75.37235,24.09575,0.273916667
1963,Indonesia,78.50945,25.83858333,0.232916667
1963,Iran,64.86605,18.25891667,0.25525
1963,Iraq,72.1958,22.331,0.298166667
1963,Ireland,47.81885,8.78825,0.2565
1963,Isle Of Man,47.4698,8.594333333,0.290333333
1963,Israel,69.0884,20.60466667,0.30275
1963,Italy,54.68825,12.60458333,0.219583333
1963,Jamaica,79.0121,26.11783333,0.428833333
1963,Japan,54.12785,12.29325,0.211416667
1963,Jersey,49.6463,9.8035,0.335833333
1963,Jordan,68.6204,20.34466667,0.344333333
1963,Kazakhstan,44.01935,6.677416667,0.305583333
1963,Kenya,75.10115,23.94508333,0.289916667
1963,Kingman Reef,81.3623,27.4235,0.587916667
1963,Kiribati,80.7059,27.05883333,0.57975
1963,Kuwait,77.8277,25.45983333,0.43375
1963,Kyrgyzstan,39.98375,4.435416667,0.60525
1963,Laos,74.59385,23.66325,0.303083333
1963,Latvia,40.30805,4.615583333,0.3345
1963,Lebanon,65.32145,18.51191667,0.383333333
1963,Lesotho,56.89385,13.82991667,0.282
1963,Liberia,78.3122,25.729,0.26075
1963,Libya,73.44935,23.02741667,0.65225
1963,Liechtenstein,39.1895,3.994166667,0.571333333
1963,Lithuania,41.5151,5.286166667,0.369416667
1963,Luxembourg,46.4396,8.022,0.280916667
1963,Macau,73.2197,22.89983333,0.39375
1963,Macedonia,51.32075,10.73375,0.374583333
1963,Madagascar,72.5816,22.54533333,0.354666667
1963,Malawi,70.00205,21.11225,0.26075
1963,Malaysia,78.83975,26.02208333,0.22825
1963,Mali,83.64035,28.68908333,0.317666667
1963,Malta,65.50535,18.61408333,0.37725
1963,Martinique,79.88705,26.60391667,0.390416667
1963,Mauritania,81.9614,27.75633333,0.376583333
1963,Mauritius,73.6628,23.146,0.314666667
1963,Mayotte,79.07435,26.15241667,0.325083333
1963,Mexico,69.58295,20.87941667,0.236833333
1963,Moldova,47.74055,8.74475,0.374916667
1963,Monaco,47.25755,8.476416667,0.350166667
1963,Mongolia,32.80535,0.447416667,0.317833333
1963,Montenegro,50.96315,10.53508333,0.418083333
1963,Montserrat,80.31335,26.84075,0.39375
1963,Morocco,64.0022,17.779,0.51675
1963,Mozambique,73.90565,23.28091667,0.2055
1963,Namibia,69.01355,20.56308333,0.78825
1963,Nepal,58.83065,14.90591667,0.38925
1963,Netherlands,46.8737,8.263166667,0.2615
1963,Netherlands (Europe),46.0964,7.831333333,0.262833333
1963,New Caledonia,72.73265,22.62925,0.329666667
1963,New Zealand,50.4497,10.24983333,0.294166667
1963,Nicaragua,79.00085,26.11158333,0.365333333
1963,Niger,82.31915,27.95508333,0.60925
1963,Nigeria,80.73875,27.07708333,0.306916667
1963,Niue,77.0144,25.008,0.4535
1963,North America,36.674,2.596666667,0.193083333
1963,North Korea,44.05385,6.696583333,0.304416667
1963,Northern Mariana Islands,80.2166,26.787,0.46425
1963,Norway,31.66985,-0.183416667,0.345333333
1963,Oceania,70.7402,21.52233333,0.198333333
1963,Oman,80.4566,26.92033333,0.663583333
1963,Pakistan,70.25195,21.25108333,0.264083333
1963,Palau,81.3725,27.42916667,0.537083333
1963,Palestina,74.1953,23.44183333,0.227916667
1963,Palmyra Atoll,81.4205,27.45583333,0.589833333
1963,Panama,79.60505,26.44725,0.437083333
1963,Papua New Guinea,76.049,24.47166667,0.273916667
1963,Paraguay,75.7958,24.331,0.36225
1963,Peru,68.2679,20.14883333,0.3
1963,Philippines,79.6736,26.48533333,0.212583333
1963,Poland,44.12315,6.735083333,0.34875
1963,Portugal,58.32425,14.62458333,0.280916667
1963,Puerto Rico,78.68705,25.93725,0.25075
1963,Qatar,80.4155,26.8975,0.452583333
1963,Reunion,73.33655,22.96475,0.348333333
1963,Romania,47.6837,8.713166667,0.3385
1963,Russia,22.9853,-5.008166667,0.20625
1963,Rwanda,66.1364,18.96466667,0.376583333
1963,Saint Barth?lemy,80.6888,27.04933333,0.3175
1963,Saint Kitts And Nevis,79.38185,26.32325,0.310583333
1963,Saint Lucia,80.86925,27.14958333,0.329833333
1963,Saint Martin,80.6888,27.04933333,0.3175
1963,Saint Pierre And Miquelon,40.3097,4.6165,0.34425
1963,Saint Vincent And The Grenadines,81.10805,27.28225,0.32375
1963,Samoa,79.82975,26.57208333,0.372833333
1963,San Marino,56.49455,13.60808333,0.388083333
1963,Sao Tome And Principe,79.0589,26.14383333,0.337
1963,Saudi Arabia,78.7127,25.9515,0.474083333
1963,Senegal,82.8473,28.2485,0.321583333
1963,Serbia,49.99775,9.99875,0.361333333
1963,Seychelles,80.1872,26.77066667,0.517833333
1963,Sierra Leone,79.43795,26.35441667,0.262916667
1963,Singapore,80.1881,26.77116667,0.285166667
1963,Sint Maarten,80.6888,27.04933333,0.3175
1963,Slovakia,44.90705,7.170583333,0.340083333
1963,Slovenia,48.6989,9.277166667,0.350166667
1963,Solomon Islands,79.80935,26.56075,0.279083333
1963,Somalia,79.76375,26.53541667,0.59325
1963,South Africa,63.5105,17.50583333,0.225583333
1963,South America,71.96765,22.20425,0.208
1963,South Georgia And The South Sandwich Isla,34.4069,1.337166667,1.358583333
1963,South Korea,52.6802,11.489,0.290333333
1963,Spain,56.11145,13.39525,0.248083333
1963,Sri Lanka,80.7926,27.107,0.267
1963,Sudan,81.5192,27.51066667,0.330416667
1963,Suriname,79.6547,26.47483333,0.252333333
1963,Svalbard And Jan Mayen,14.8877,-9.506833333,1.0155
1963,Swaziland,65.85875,18.81041667,0.231083333
1963,Sweden,36.23135,2.35075,0.296583333
1963,Switzerland,43.37075,6.317083333,0.30125
1963,Syria,65.58935,18.66075,0.31775
1963,Taiwan,71.66,22.03333333,0.266833333
1963,Tajikistan,41.0957,5.053166667,0.42175
1963,Tanzania,71.6573,22.03183333,0.27575
1963,Thailand,79.0322,26.129,0.253666667
1963,Timor Leste,78.04745,25.58191667,0.545916667
1963,Togo,80.65895,27.03275,0.236666667
1963,Tonga,73.60295,23.11275,0.410083333
1963,Trinidad And Tobago,79.8581,26.58783333,0.363
1963,Tunisia,68.4065,20.22583333,0.39575
1963,Turkey,54.1118,12.28433333,0.266333333
1963,Turkmenistan,60.6251,15.90283333,0.363666667
1963,Turks And Caicas Islands,80.52155,26.95641667,0.374333333
1963,Uganda,73.18175,22.87875,0.338833333
1963,Ukraine,45.33725,7.409583333,0.2775
1963,United Arab Emirates,81.953,27.75166667,0.5645
1963,United Kingdom,46.02335,7.79075,0.253416667
1963,United Kingdom (Europe),46.2164,7.898,0.244916667
1963,United States,48.344,9.08,0.185916667
1963,Uruguay,63.5063,17.5035,0.3685
1963,Uzbekistan,56.55215,13.64008333,0.329
1963,Venezuela,77.75075,25.41708333,0.276416667
1963,Vietnam,74.76365,23.75758333,0.24975
1963,Virgin Islands,80.24435,26.80241667,0.2745
1963,Western Sahara,72.46265,22.47925,0.51125
1963,Yemen,79.2836,26.26866667,0.640916667
1963,Zambia,69.82625,21.01458333,0.276833333
1963,Zimbabwe,69.3617,20.7565,0.214333333
1964,Afghanistan,55.55285,13.08491667,0.449416667
1964,Africa,75.18875,23.99375,0.198083333
1964,Albania,54.5276,12.51533333,0.322416667
1964,Algeria,73.6655,23.1475,0.4345
1964,American Samoa,79.8722,26.59566667,0.441
1964,Andorra,52.77395,11.54108333,0.34625
1964,Angola,71.03555,21.68641667,0.29625
1964,Anguilla,80.38835,26.88241667,0.327333333
1964,Antigua And Barbuda,80.07635,26.70908333,0.375583333
1964,Argentina,57.97625,14.43125,0.19775
1964,Armenia,46.5038,8.057666667,0.46375
